SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,AVLTreeSortNComp,AVLTreeSortTns,
seq_1200_9,719400,3967400,358471,647800,10772,268200,9780,256800,
seq_1200_10,719400,4000800,361704,662900,10776,262900,9890,255500,
seq_1200_11,719400,3693400,360778,704200,10805,387500,9597,548900,
seq_1200_12,719400,3767000,355439,657500,10761,275500,9691,253900,
seq_1200_13,719400,3989600,367809,961000,10780,279900,9753,256200,
seq_1200_14,719400,3579000,353902,637700,10793,255400,9660,257400,
seq_1200_15,719400,5182500,357224,668900,10792,305700,9588,257300,
seq_1200_16,719400,3986600,381415,721300,10777,268900,9768,256400,
seq_1200_17,719400,3614800,369826,700000,10766,264600,9668,255600,
seq_1200_18,719400,3813300,376686,952600,10789,356700,9704,277300,
seq_1200_19,719400,3959600,373033,690700,10802,274200,9663,254000,
seq_1200_20,719400,4520700,356698,647400,10761,262200,9821,262500,
seq_1200_21,719400,3935700,351279,633800,10763,259300,9700,262400,
seq_1200_22,719400,3851900,364167,656500,10792,266100,9651,252800,
seq_1200_23,719400,3656300,364167,694900,10761,559300,9822,500800,
seq_1200_24,719400,3545600,365073,750800,10772,265400,9705,252300,
seq_1200_25,719400,4570400,357748,646300,10792,267900,9711,258700,
seq_1200_26,719400,3697700,348704,635200,10778,261300,9718,345700,
seq_1200_27,719400,4126000,349167,626100,10780,255400,9695,256400,
seq_1200_28,719400,3750500,338004,619600,10799,259700,9721,256900,
seq_1200_29,719400,4119400,359081,646700,10764,267000,9823,261000,
seq_1200_30,719400,4042500,373858,691000,10761,276400,9742,258600,
seq_1200_31,719400,3866600,371760,671800,10768,267000,9759,264200,
seq_1200_32,719400,4765200,362865,663500,10760,265600,9788,257600,
seq_1200_33,719400,4218700,362919,664800,10771,268300,9726,265100,
seq_1200_34,719400,3570600,362773,661200,10803,257600,9744,255900,
seq_1200_35,719400,3950100,368163,1313200,10763,492900,9814,339600,
seq_1200_36,719400,3527900,336956,610700,10784,266400,9739,254600,
seq_1200_37,719400,4850700,348271,633500,10775,262700,9777,258000,
seq_1200_38,719400,3598700,364942,654000,10790,258700,9731,258200,
seq_1200_39,719400,3775200,367336,663500,10729,281200,9750,260800,
seq_1200_40,719400,3905500,362400,653700,10773,263900,9807,254600,
seq_1200_41,719400,4027800,359399,648100,10771,258800,9657,252000,
seq_1200_42,719400,4502300,360120,685000,10780,265600,9668,253500,
seq_1200_43,719400,3955000,375510,680300,10775,272800,9649,256900,
seq_1200_44,719400,4762500,350401,630200,10819,257100,9713,256400,
seq_1200_45,719400,3699400,360170,835500,10777,1742200,9671,372500,
seq_1200_46,719400,3543400,361487,749300,10785,270800,9757,257100,
seq_1200_47,719400,4362500,360310,656800,10775,270700,9763,259500,
seq_1200_48,719400,3463000,360797,663500,10773,258300,9794,260700,
seq_1200_49,719400,5127700,361638,699200,10805,270800,9765,254800,
seq_1200_50,719400,4296400,361492,693800,10788,269700,9676,299700,
seq_1200_51,719400,4128200,352296,647700,10776,259900,9778,255700,
seq_1200_52,719400,4194400,358982,664200,10782,267900,9761,255400,
seq_1200_53,719400,3895300,360976,652800,10812,262900,9699,250200,
seq_1200_54,719400,4202900,354271,660900,10815,265100,9703,259700,
seq_1200_55,719400,3766400,366537,1179500,10823,265500,9715,408400,
seq_1200_56,719400,3376100,382185,693700,10792,272000,9692,252600,
seq_1200_57,719400,4851900,364731,676400,10786,273300,9664,253100,
seq_1200_58,719400,3467600,375136,676300,10756,263600,9773,254900,
seq_1200_59,719400,4435300,367248,693800,10778,275400,9784,258100,
seq_1200_60,719400,3871100,359861,647600,10771,268100,9568,252400,
seq_1200_61,719400,3821900,361476,649400,10770,259000,9695,258400,
seq_1200_62,719400,3639400,358880,946000,10782,530800,9674,318800,
seq_1200_63,719400,4231700,358636,647400,10783,263900,9661,257000,
seq_1200_64,719400,4551900,350231,644900,10814,265100,9528,250900,
seq_1200_65,719400,4033700,366702,680400,10797,267900,9735,263900,
seq_1200_66,719400,4074500,361434,674800,10776,275200,9577,249600,
seq_1200_67,719400,3893000,364370,659500,10739,353300,9661,390700,
seq_1200_68,719400,3581500,360091,647700,10789,259900,9628,253700,
seq_1200_69,719400,4222000,361447,749400,10795,275600,9726,254500,
seq_1200_70,719400,4054000,359395,654200,10801,265600,9675,251400,
seq_1200_71,719400,4397200,356162,647300,10806,257600,9804,255300,
seq_1200_72,719400,3974900,358568,647400,10791,259600,9759,263500,
seq_1200_73,719400,4170900,364458,663400,10786,303900,9701,257500,
seq_1200_74,719400,3777100,357210,1558600,10801,267200,9648,252400,
seq_1200_75,719400,3868100,371318,670300,10779,264200,9756,256700,
seq_1200_76,719400,5533000,354976,738700,10818,272000,9667,254500,
seq_1200_77,719400,3636000,369369,679600,10803,269200,9666,327000,
seq_1200_78,719400,3480800,360130,647100,10781,258100,9795,255200,
seq_1200_79,719400,3703700,349801,1078900,10776,426500,9813,344800,
seq_1200_80,719400,3886400,370859,684900,10760,273900,9636,256400,
seq_1200_81,719400,4252600,362269,778000,10748,283600,9740,254900,
seq_1200_82,719400,3879600,363509,656500,10760,264000,9772,288900,
seq_1200_83,719400,3616600,366197,659000,10759,268600,9759,261200,
seq_1200_84,719400,3886300,360085,650200,10759,1094800,9723,246800,
seq_1200_85,719400,4115900,365296,671300,10782,268200,9645,256100,
seq_1200_86,719400,5027800,351387,721000,10759,265000,9816,255000,
seq_1200_87,719400,4240000,347607,646900,10783,267000,9548,250900,
seq_1200_88,719400,3964200,358689,654400,10798,256300,9859,257700,
seq_1200_89,719400,3609700,361841,676500,10810,254300,9797,277200,
seq_1200_90,719400,4002500,364477,671700,10818,274200,9631,258800,
seq_1200_91,719400,4074100,371857,689500,10779,272300,9773,421800,
seq_1200_92,719400,4408700,342387,622300,10787,264500,9731,251700,
seq_1200_93,719400,3712300,356856,657900,10745,268900,9694,252600,
seq_1200_94,719400,4243200,366639,675900,10776,270200,9699,252700,
seq_1200_95,719400,4271600,357705,665200,10809,261000,9694,257000,
seq_1200_96,719400,4311800,356544,667500,10809,268600,9756,257600,
seq_1200_97,719400,4428000,347059,634100,10783,269700,9682,250600,
seq_1200_98,719400,4721000,373833,703200,10778,267400,9770,256600,
seq_1200_99,719400,3556400,371474,665600,10799,258100,9613,261300,
seq_1250_0,780625,4448800,399010,716900,11287,278400,10177,265900,
seq_1250_1,780625,4754100,378800,689900,11284,278600,10177,265700,
seq_1250_2,780625,4193000,380382,683600,11312,284000,10229,267600,
seq_1250_3,780625,4874700,394517,720600,11313,281500,10098,271400,
seq_1250_4,780625,4374200,386321,720500,11294,278000,10096,383000,
seq_1250_5,780625,4413600,408367,845200,11323,283500,10111,264400,
seq_1250_6,780625,5155500,392032,704800,11320,288000,10232,265500,
seq_1250_7,780625,4331400,403797,731600,11307,275300,10069,267300,
seq_1250_8,780625,4017800,396529,710500,11299,281900,10146,264200,
seq_1250_9,780625,4447600,378455,715900,11325,283000,10167,270400,
seq_1250_10,780625,4070000,401885,723800,11291,273900,10231,266200,
seq_1250_11,780625,4696400,402993,735000,11315,281100,10173,267500,
seq_1250_12,780625,5031000,401721,970100,11276,361200,10144,275700,
seq_1250_13,780625,4277500,380355,686000,11308,279100,10148,275000,
seq_1250_14,780625,4631500,380008,785700,11302,299700,10184,275100,
seq_1250_15,780625,4119900,399260,1370700,11295,275800,10280,265700,
seq_1250_16,780625,4435300,390902,737500,11331,272900,10149,274300,
seq_1250_17,780625,4686400,390702,702100,11330,285600,10199,265200,
seq_1250_18,780625,4202800,384226,1507400,11309,279600,10128,267000,
seq_1250_19,780625,4364400,406361,749600,11295,274100,10230,281800,
seq_1250_20,780625,4897900,397845,753600,11327,276700,10124,269500,
seq_1250_21,780625,4379200,400075,730400,11275,276800,10280,271700,
seq_1250_22,780625,4184600,395274,709900,11281,283500,10240,262600,
seq_1250_23,780625,4797500,396307,822000,11318,277400,10169,268600,
seq_1250_24,780625,4723400,396238,719200,11294,272200,10036,262100,
seq_1250_25,780625,4934500,396849,740700,11333,283500,10004,261400,
seq_1250_26,780625,5199900,385664,800400,11276,281900,10162,266200,
seq_1250_27,780625,4531100,396518,745900,11309,279400,10099,268700,
seq_1250_28,780625,4057000,384373,698200,11359,280600,10286,268100,
seq_1250_29,780625,4901200,388916,893900,11305,281100,10180,266700,
seq_1250_30,780625,4675900,396693,755700,11336,276300,10113,272500,
seq_1250_31,780625,3915100,379384,691500,11303,281800,10286,273000,
seq_1250_32,780625,4432400,385231,728000,11346,280800,10178,425600,
seq_1250_33,780625,4345300,403356,740400,11299,274100,10135,272500,
seq_1250_34,780625,4836200,393526,812500,11332,282100,10104,266400,
seq_1250_35,780625,4315000,388953,699400,11365,278200,10047,267600,
seq_1250_36,780625,4269800,391473,702500,11315,285100,10195,286600,
seq_1250_37,780625,4242400,380110,735700,11314,304300,10185,266200,
seq_1250_38,780625,4300500,388354,697700,11310,293400,10012,261300,
seq_1250_39,780625,4973700,396087,757100,11304,283700,10025,263700,
seq_1250_40,780625,4340100,398232,789200,11299,305100,10100,374700,
seq_1250_41,780625,4394600,390211,730000,11267,279200,10138,270500,
seq_1250_42,780625,5158900,385675,762600,11305,273400,10082,265800,
seq_1250_43,780625,4245900,395521,717900,11317,285500,10108,265400,
seq_1250_44,780625,4329800,389171,709800,11260,275900,10189,267000,
seq_1250_45,780625,4236600,382134,1053900,11319,283800,10234,269100,
seq_1250_46,780625,4298600,395060,819900,11290,279000,10160,264900,
seq_1250_47,780625,4663300,383962,696300,11333,276100,10151,270800,
seq_1250_48,780625,4424000,388720,713200,11336,286700,10230,267100,
seq_1250_49,780625,4246000,391160,708000,11321,279300,10090,264200,
seq_1250_50,780625,4625300,393174,710700,11316,276300,10213,273000,
seq_1250_51,780625,4344800,394970,718400,11332,283500,10163,267700,
seq_1250_52,780625,4065600,405059,740800,11311,297800,10178,267500,
seq_1250_53,780625,4469800,384226,829800,11264,511500,10157,450500,
seq_1250_54,780625,4238000,392051,707400,11297,288100,10134,265100,
seq_1250_55,780625,4949200,392551,726500,11281,274600,10267,269000,
seq_1250_56,780625,4519700,384626,704500,11301,283700,10096,264200,
seq_1250_57,780625,4301500,392271,712200,11344,282800,10086,265900,
seq_1250_58,780625,5123500,374800,685200,11283,276300,10158,263100,
seq_1250_59,780625,4167500,391996,700800,11328,285000,10195,269900,
seq_1250_60,780625,4281200,391298,718800,11297,285400,10177,266600,
seq_1250_61,780625,4871700,382680,926100,11327,273200,10131,266000,
seq_1250_62,780625,4496700,396436,748600,11326,306500,10198,264900,
seq_1250_63,780625,4917300,389197,736500,11327,277000,10137,271200,
seq_1250_64,780625,4395800,388071,756900,11297,272400,10193,306000,
seq_1250_65,780625,4378300,396431,722300,11319,283900,10199,265700,
seq_1250_66,780625,4426300,395832,816700,11276,278900,10067,262300,
seq_1250_67,780625,4740400,380767,953600,11318,503600,10162,416200,
seq_1250_68,780625,4049900,384666,710000,11320,277900,10206,299000,
seq_1250_69,780625,4995300,387912,712100,11327,283800,10139,305900,
seq_1250_70,780625,4532300,379180,695500,11292,272000,10162,272200,
seq_1250_71,780625,4324400,398390,725000,11342,290900,10119,269000,
seq_1250_72,780625,4547400,385087,713600,11290,286500,10212,266000,
seq_1250_73,780625,4411900,382869,693200,11291,280900,10217,269800,
seq_1250_74,780625,4299800,379786,679200,11284,278500,10161,266600,
seq_1250_75,780625,4309800,398299,728700,11293,307500,10249,391500,
seq_1250_76,780625,3973300,393269,707400,11308,281400,10116,268300,
seq_1250_77,780625,5090200,385413,720700,11295,295400,10130,263900,
seq_1250_78,780625,4325700,378721,686800,11315,273100,10243,266600,
seq_1250_79,780625,3983000,387912,716000,11301,289000,10180,264800,
seq_1250_80,780625,4454600,398845,1158700,11358,281500,10220,266700,
seq_1250_81,780625,4393300,392764,708400,11267,282200,10043,269600,
seq_1250_82,780625,4987600,383107,719200,11311,274100,10007,264300,
seq_1250_83,780625,4488600,394269,713400,11304,275000,10115,263200,
seq_1250_84,780625,4371400,382449,687600,11283,276700,10195,274800,
seq_1250_85,780625,4587000,385603,797600,11334,286300,10150,264900,
seq_1250_86,780625,4597200,388800,710100,11292,285600,10052,263700,
seq_1250_87,780625,4007300,402702,756500,11319,271800,10173,272900,
seq_1250_88,780625,5060300,395263,824500,11321,284300,10339,266900,
seq_1250_89,780625,4611100,386692,702000,11317,278200,10152,323200,
seq_1250_90,780625,4084000,388225,719600,11329,268700,10120,273600,
seq_1250_91,780625,4465500,389714,702500,11272,385200,10157,393400,
seq_1250_92,780625,4456600,395684,729500,11303,271900,10210,268300,
seq_1250_93,780625,4703100,389530,707700,11333,280200,10250,268300,
seq_1250_94,780625,4236500,402682,725000,11297,278800,10193,264300,
seq_1250_95,780625,3823700,385040,695300,11325,320200,10138,281900,
seq_1250_96,780625,4709800,388986,712000,11309,284300,10143,265100,
seq_1250_97,780625,4433100,400579,734600,11320,281000,10138,264800,
seq_1250_98,780625,3946300,392308,792100,11313,275000,10158,264000,
seq_1250_99,780625,4621600,394461,901700,11310,592000,10126,380400,
seq_1300_0,844350,5072700,425142,806400,11853,339600,10543,282400,
seq_1300_1,844350,4366900,436975,805700,11872,280800,10559,284200,
seq_1300_2,844350,4781900,425207,1518200,11843,350000,10579,275700,
seq_1300_3,844350,4847800,419281,771000,11827,288800,10612,281400,
seq_1300_4,844350,4266000,430598,791600,11837,296700,10635,276700,
seq_1300_5,844350,5080600,420193,1219700,11847,297900,10564,273500,
seq_1300_6,844350,4565300,419655,805100,11837,287500,10588,281000,
seq_1300_7,844350,5461000,416793,785600,11841,289600,10541,276500,
seq_1300_8,844350,4889000,416549,1146900,11799,291400,10721,280300,
seq_1300_9,844350,4806800,420050,763100,11879,293500,10618,275100,
seq_1300_10,844350,4126000,424695,763500,11833,295400,10799,281900,
seq_1300_11,844350,4695500,416945,1517800,11858,314800,10587,284100,
seq_1300_12,844350,4679700,413188,766900,11852,298400,10689,278000,
seq_1300_13,844350,4972200,432878,793400,11834,284100,10508,276500,
seq_1300_14,844350,5029000,426948,1364000,11844,296600,10615,277400,
seq_1300_15,844350,4483100,417598,793000,11865,293800,10661,280300,
seq_1300_16,844350,5543900,429783,838900,11785,286600,10623,286000,
seq_1300_17,844350,5031900,446146,1097400,11813,289300,10684,277700,
seq_1300_18,844350,4940000,414695,751500,11805,286100,10520,277500,
seq_1300_19,844350,4583600,424879,777000,11886,292300,10608,277600,
seq_1300_20,844350,5111100,431714,1120000,11874,291700,10745,279000,
seq_1300_21,844350,4661900,424130,777500,11825,287600,10546,294700,
seq_1300_22,844350,4304200,422642,790900,11807,289100,10562,274900,
seq_1300_23,844350,5441200,419023,760900,11816,287100,10532,274800,
seq_1300_24,844350,5148200,424907,789300,11821,293200,10554,294000,
seq_1300_25,844350,4591700,411042,754800,11833,290700,10494,272500,
seq_1300_26,844350,5527200,412034,751100,11856,287700,10586,283200,
seq_1300_27,844350,4718800,429461,777400,11842,295500,10598,276700,
seq_1300_28,844350,4872400,440504,814900,11812,290700,10554,273800,
seq_1300_29,844350,5194900,417586,931800,11816,288700,10706,277700,
seq_1300_30,844350,4559300,424788,770700,11791,314700,10606,285100,
seq_1300_31,844350,4205300,430049,1075600,11810,286500,10570,1050700,
seq_1300_32,844350,5722300,426480,790800,11833,295800,10571,278600,
seq_1300_33,844350,5064800,409095,849500,11857,554900,10523,398100,
seq_1300_34,844350,4648200,416215,767600,11857,292600,10617,277900,
seq_1300_35,844350,5604300,424771,801500,11851,362400,10600,389600,
seq_1300_36,844350,4730900,435578,1218900,11775,440500,10525,387100,
seq_1300_37,844350,4957700,426743,784200,11848,336300,10511,274800,
seq_1300_38,844350,4363800,428013,788700,11861,309100,10470,275100,
seq_1300_39,844350,4930500,429319,1515000,11823,295800,10605,277000,
seq_1300_40,844350,4570400,424505,800900,11834,291700,10558,276600,
seq_1300_41,844350,5696700,428786,818300,11823,289900,10681,279400,
seq_1300_42,844350,5504400,437100,929700,11829,292900,10563,281800,
seq_1300_43,844350,7277500,421343,984400,11832,373400,10653,520800,
seq_1300_44,844350,4390900,428091,816200,11862,294800,10605,283500,
seq_1300_45,844350,5265300,438774,838900,11834,328000,10574,281000,
seq_1300_46,844350,5012500,411804,780600,11827,365400,10518,479100,
seq_1300_47,844350,4700300,434769,810900,11843,292400,10607,276100,
seq_1300_48,844350,4845300,426470,765400,11876,297800,10668,281900,
seq_1300_49,844350,4917300,428420,810200,11841,330900,10588,409300,
seq_1300_50,844350,4306000,434407,782100,11879,290100,10524,275800,
seq_1300_51,844350,6111800,411609,759400,11856,284000,10599,275800,
seq_1300_52,844350,4518400,413930,742000,11890,292800,10615,276400,
seq_1300_53,844350,4412600,434686,785100,11804,297200,10600,284900,
seq_1300_54,844350,5220900,420392,754200,11869,290900,10694,279500,
seq_1300_55,844350,4911700,427138,783200,11827,301300,10618,277000,
seq_1300_56,844350,4847300,417144,762700,11840,293900,10686,281200,
seq_1300_57,844350,5065100,429347,785500,11852,293200,10578,275500,
seq_1300_58,844350,4772800,420539,767500,11868,319600,10507,377000,
seq_1300_59,844350,4306300,431188,777300,11821,292800,10588,273800,
seq_1300_60,844350,5754400,412861,766500,11820,293800,10677,279200,
seq_1300_61,844350,4682200,429400,782700,11836,287700,10622,299700,
seq_1300_62,844350,4263000,433757,788600,11788,294000,10640,274300,
seq_1300_63,844350,5315900,422488,761400,11856,288500,10603,278800,
seq_1300_64,844350,4870700,421041,775000,11855,294400,10615,283700,
seq_1300_65,844350,4903200,426580,780100,11838,332600,10456,276000,
seq_1300_66,844350,4812200,426299,821300,11833,283100,10571,274000,
seq_1300_67,844350,4647400,415937,759800,11834,1669500,10602,323300,
seq_1300_68,844350,4281200,437073,813300,11831,290400,10679,282600,
seq_1300_69,844350,5731000,433481,780100,11846,293900,10585,276500,
seq_1300_70,844350,4870300,423134,1501600,11879,302700,10622,278400,
seq_1300_71,844350,4405300,417097,757600,11807,287600,10600,285000,
seq_1300_72,844350,5709900,422154,910500,11819,343800,10569,282900,
seq_1300_73,844350,4835200,418565,1378500,11855,297900,10702,278700,
seq_1300_74,844350,4828300,419101,782500,11849,334900,10662,282300,
seq_1300_75,844350,4307000,410718,853900,11831,294200,10547,275900,
seq_1300_76,844350,5048200,422195,1487400,11832,663300,10529,326800,
seq_1300_77,844350,4724700,427559,796700,11840,288500,10436,274200,
seq_1300_78,844350,4953700,413534,777000,11800,299600,10634,276500,
seq_1300_79,844350,5346200,423716,888600,11858,290100,10540,294300,
seq_1300_80,844350,4353400,418766,765500,11842,293300,10551,274800,
seq_1300_81,844350,4349600,424828,1221200,11777,282600,10647,278200,
seq_1300_82,844350,5104000,431817,947600,11855,294000,10463,274300,
seq_1300_83,844350,4656800,424558,766900,11837,292000,10692,277400,
seq_1300_84,844350,4397000,429378,772600,11829,300800,10607,281900,
seq_1300_85,844350,4888000,439124,1172900,11789,293000,10605,278500,
seq_1300_86,844350,4319300,419778,758800,11830,284500,10601,274400,
seq_1300_87,844350,5659100,418860,772600,11804,294000,10639,277100,
seq_1300_88,844350,4998200,440215,1011600,11854,287400,10542,275000,
seq_1300_89,844350,4297500,423360,759100,11859,286000,10617,284400,
seq_1300_90,844350,5438400,419551,816000,11753,310900,10596,277300,
seq_1300_91,844350,5200000,427859,982100,11830,289400,10525,275100,
seq_1300_92,844350,4728200,418584,774900,11862,296700,10617,277300,
seq_1300_93,844350,4210100,416547,759400,11806,298100,10507,274200,
seq_1300_94,844350,5031800,417687,1022900,11853,285900,10538,286000,
seq_1300_95,844350,4441600,407538,743200,11832,290300,10664,277400,
seq_1300_96,844350,5593200,418404,766800,11789,285100,10658,279000,
seq_1300_97,844350,5279200,420306,1089800,11828,294700,10553,275200,
seq_1300_98,844350,4247400,420997,758300,11881,296300,10508,275200,
seq_1300_99,844350,5216500,425495,766600,11834,463900,10640,297800,
seq_1350_0,910575,5427900,478906,941000,12416,313200,11106,304800,
seq_1350_1,910575,5028300,460420,836400,12357,296800,10970,291200,
seq_1350_2,910575,4598300,448604,802900,12360,304500,11123,288200,
seq_1350_3,910575,4706200,451184,795000,12392,293000,11099,279100,
seq_1350_4,910575,4665700,458246,860100,12348,310300,11121,289400,
seq_1350_5,910575,4591000,453504,828000,12374,303400,11167,293200,
seq_1350_6,910575,5827200,443786,829200,12376,321100,11056,287400,
seq_1350_7,910575,5582700,439649,838700,12359,336100,11082,344600,
seq_1350_8,910575,5004900,445541,841800,12371,308100,11046,284800,
seq_1350_9,910575,6084700,448781,1244000,12388,305800,11019,284500,
seq_1350_10,910575,5830700,459808,870400,12374,321000,11000,290900,
seq_1350_11,910575,4925900,471932,889100,12376,305200,11107,291200,
seq_1350_12,910575,4846500,464717,894000,12380,304500,10958,291900,
seq_1350_13,910575,6317700,443654,924500,12360,309100,10991,289500,
seq_1350_14,910575,5407000,451989,1268100,12389,549000,11157,376200,
seq_1350_15,910575,5152000,466544,870700,12374,311300,11048,288300,
seq_1350_16,910575,5473100,443204,1097400,12355,382400,11108,300300,
seq_1350_17,910575,5749100,448130,819600,12321,306900,11143,288700,
seq_1350_18,910575,5514100,446049,805100,12362,299200,10963,284100,
seq_1350_19,910575,4604000,452793,930000,12361,308500,11018,294200,
seq_1350_20,910575,6084700,455297,850000,12366,306100,11087,288400,
seq_1350_21,910575,4783900,462537,897800,12401,402700,10975,414000,
seq_1350_22,910575,4724500,460754,862100,12363,310700,10945,285100,
seq_1350_23,910575,5746700,454509,826000,12367,313500,11008,287200,
seq_1350_24,910575,5603000,465624,925500,12354,308500,11055,285700,
seq_1350_25,910575,4937400,460973,857900,12355,306000,11052,290200,
seq_1350_26,910575,5156300,450487,853200,12368,309600,10966,283800,
seq_1350_27,910575,6215900,451919,936900,12365,302600,11099,302600,
seq_1350_28,910575,5593100,467950,915700,12388,517700,11000,522300,
seq_1350_29,910575,4740000,450803,895700,12336,329000,11060,293000,
seq_1350_30,910575,6181700,458649,835100,12367,308800,10983,284900,
seq_1350_31,910575,7805600,456037,862800,12377,297100,10986,302300,
seq_1350_32,910575,5343300,470037,1367500,12397,309100,11218,291000,
seq_1350_33,910575,4759200,457671,825200,12361,306900,11011,285500,
seq_1350_34,910575,4955800,461235,924900,12396,306000,11125,295800,
seq_1350_35,910575,5691200,478144,870300,12350,312200,10991,293800,
seq_1350_36,910575,4986700,454395,874000,12344,308600,11000,286300,
seq_1350_37,910575,4493500,466135,835800,12394,1032300,11037,278600,
seq_1350_38,910575,6468600,456480,940800,12417,323300,10995,288900,
seq_1350_39,910575,5377700,458355,1408000,12353,317600,11034,288300,
seq_1350_40,910575,4777900,456577,854500,12381,304400,11046,295300,
seq_1350_41,910575,5261500,468667,882300,12404,398400,11034,353600,
seq_1350_42,910575,5771800,444387,832900,12350,307600,10890,293700,
seq_1350_43,910575,5355900,463713,1048100,12380,307000,11038,287100,
seq_1350_44,910575,4585000,459129,945200,12308,303200,11070,291000,
seq_1350_45,910575,6263600,467302,962200,12382,308100,11034,290100,
seq_1350_46,910575,5651400,446513,1399100,12373,672100,11071,290200,
seq_1350_47,910575,4660900,456941,863800,12406,308800,11056,286900,
seq_1350_48,910575,4774300,448742,851500,12347,305100,10996,290100,
seq_1350_49,910575,5909100,456755,929800,12317,306900,11127,289800,
seq_1350_50,910575,5210600,449763,816000,12357,307000,11166,295900,
seq_1350_51,910575,4937400,468141,842400,12375,316700,11015,288600,
seq_1350_52,910575,6052400,447251,804700,12326,308400,10989,289000,
seq_1350_53,910575,5145500,446228,1282800,12383,477000,11040,397700,
seq_1350_54,910575,4498700,450724,951500,12360,303400,11090,288300,
seq_1350_55,910575,5426100,458921,935500,12318,293900,11101,297400,
seq_1350_56,910575,5862800,455909,945900,12338,309600,11089,289300,
seq_1350_57,910575,4952400,451252,809300,12359,304400,10971,287400,
seq_1350_58,910575,4871400,447635,1490300,12339,397100,10969,287600,
seq_1350_59,910575,5714800,467732,877300,12366,301600,11102,290000,
seq_1350_60,910575,5485900,453348,1188600,12338,333700,11021,288900,
seq_1350_61,910575,4740200,437082,853200,12377,299000,11063,342400,
seq_1350_62,910575,4935900,453549,825300,12353,314000,10999,288900,
seq_1350_63,910575,18580600,466306,1107100,12332,528700,11081,332900,
seq_1350_64,910575,4628200,445119,807500,12342,308700,11009,288300,
seq_1350_65,910575,4661700,470296,949400,12345,317400,11205,293500,
seq_1350_66,910575,5883800,451185,870300,12370,309600,11206,294200,
seq_1350_67,910575,4655900,446769,810800,12385,308700,11144,292700,
seq_1350_68,910575,4941500,465626,851100,12345,296000,11085,305900,
seq_1350_69,910575,5588900,461938,838400,12408,311900,11020,285700,
seq_1350_70,910575,4585200,457195,820400,12393,301900,11150,300500,
seq_1350_71,910575,4617200,454911,814700,12399,1135900,11106,377100,
seq_1350_72,910575,6004100,462562,871100,12378,301800,11139,290800,
seq_1350_73,910575,5541300,462371,856900,12347,308400,11034,293200,
seq_1350_74,910575,4852400,460274,837200,12386,299500,11134,288900,
seq_1350_75,910575,4690800,448839,941300,12346,426400,10988,348400,
seq_1350_76,910575,5644600,470764,971300,12373,311700,11099,290800,
seq_1350_77,910575,8081200,456970,2462000,12377,366400,10986,287600,
seq_1350_78,910575,5303400,448227,854000,12377,306900,10955,292800,
seq_1350_79,910575,4601100,453814,940800,12373,309300,11108,288600,
seq_1350_80,910575,5717200,457169,879400,12365,302800,11062,286100,
seq_1350_81,910575,5926400,461188,886300,12396,310200,11032,287000,
seq_1350_82,910575,5458700,446903,924200,12349,304200,11073,287400,
seq_1350_83,910575,4577500,462176,1418000,12378,360600,11043,319500,
seq_1350_84,910575,5694500,466674,841300,12353,312500,11026,285800,
seq_1350_85,910575,4848100,465567,1760400,12366,445400,11079,416300,
seq_1350_86,910575,4777600,441275,798100,12321,311700,10958,366300,
seq_1350_87,910575,4736300,461223,830200,12371,300000,11072,297100,
seq_1350_88,910575,6059300,448117,839300,12348,314400,10972,289000,
seq_1350_89,910575,5298600,442259,792400,12358,354000,11040,417600,
seq_1350_90,910575,4695600,456123,1031400,12358,302900,11102,289800,
seq_1350_91,910575,5791200,453231,823600,12379,307900,10937,286200,
seq_1350_92,910575,5464700,448140,825300,12394,311400,10981,286800,
seq_1350_93,910575,4651600,458987,837600,12394,305200,11087,287900,
seq_1350_94,910575,4704800,450030,820000,12344,304700,11074,289700,
seq_1350_95,910575,5787300,452352,831600,12306,310000,11062,292100,
seq_1350_96,910575,4866200,469247,851900,12380,338400,11089,344800,
seq_1350_97,910575,4623400,451720,819500,12357,312000,11041,286600,
seq_1350_98,910575,5996600,460674,948800,12329,300000,11112,310300,
seq_1350_99,910575,5736900,454945,844800,12355,307900,10837,284900,
seq_1400_0,979300,5441000,490242,890600,12918,310700,11421,304800,
seq_1400_1,979300,5126200,481001,868500,12893,333300,11484,312600,
seq_1400_2,979300,6397800,489786,910200,12869,310700,11400,305000,
seq_1400_3,979300,6325100,502973,1161000,12882,320700,11531,299400,
seq_1400_4,979300,5214900,509272,1025800,12942,320900,11535,307100,
seq_1400_5,979300,4901800,500949,902600,12903,1589000,11620,452700,
seq_1400_6,979300,6970200,474083,864400,12943,324600,11527,298000,
seq_1400_7,979300,7006300,499323,954800,12921,331200,11405,296500,
seq_1400_8,979300,6650900,475203,891500,12898,324400,11610,302900,
seq_1400_9,979300,5381300,488208,1534800,12929,468800,11421,375500,
seq_1400_10,979300,5151400,478602,892200,12901,323800,11490,299100,
seq_1400_11,979300,4990100,483275,928600,12889,320300,11582,298700,
seq_1400_12,979300,6383700,499734,933200,12917,329000,11491,300500,
seq_1400_13,979300,6406200,480467,1373000,12871,580300,11401,303300,
seq_1400_14,979300,5538000,484256,927700,12903,318300,11462,297900,
seq_1400_15,979300,5237600,475680,975700,12915,403400,11361,344900,
